,Index Name,Date,TotalReturnsIndex
564,NIFTY BANK,03 Jun 2021,47971.27
565,NIFTY BANK,02 Jun 2021,47546.28
566,NIFTY BANK,01 Jun 2021,47497.20
567,NIFTY BANK,31 May 2021,47751.82
568,NIFTY BANK,28 May 2021,47234.05
569,NIFTY BANK,27 May 2021,47171.72
570,NIFTY BANK,26 May 2021,46619.49
571,NIFTY BANK,25 May 2021,46589.61
572,Nifty Bank,24 May 2021,46968.11
573,NIFTY BANK,21 May 2021,46515.59
574,NIFTY BANK,20 May 2021,44805.41
575,NIFTY BANK,19 May 2021,45276.68
576,NIFTY BANK,18 May 2021,45595.53
577,NIFTY BANK,17 May 2021,44972.98
578,NIFTY BANK,14 May 2021,43239.49
579,NIFTY BANK,12 May 2021,43619.55
580,NIFTY BANK,11 May 2021,44183.93
581,NIFTY BANK,10 May 2021,44547.15
582,NIFTY BANK,07 May 2021,44227.36
583,NIFTY BANK,06 May 2021,44124.27
584,NIFTY BANK,05 May 2021,44065.00
585,NIFTY BANK,04 May 2021,43374.96
586,NIFTY BANK,03 May 2021,43637.63
587,NIFTY BANK,30 Apr 2021,44062.46
588,NIFTY BANK,29 Apr 2021,45316.10
589,NIFTY BANK,28 Apr 2021,45327.25
590,NIFTY BANK,27 Apr 2021,44000.03
591,NIFTY BANK,26 Apr 2021,43381.44
592,NIFTY BANK,23 Apr 2021,42638.38
593,NIFTY BANK,22 Apr 2021,42719.41
594,NIFTY BANK,20 Apr 2021,41818.98
595,NIFTY BANK,19 Apr 2021,41947.62
596,NIFTY BANK,16 Apr 2021,42981.27
597,NIFTY BANK,15 Apr 2021,43163.28
598,NIFTY BANK,13 Apr 2021,42704.61
599,NIFTY BANK,12 Apr 2021,41387.95
600,NIFTY BANK,09 Apr 2021,43613.83
601,NIFTY BANK,08 Apr 2021,44063.85
602,NIFTY BANK,07 Apr 2021,44343.87
603,NIFTY BANK,06 Apr 2021,43685.49
604,NIFTY BANK,05 Apr 2021,43924.07
605,NIFTY BANK,01 Apr 2021,45508.94
606,NIFTY BANK,31 Mar 2021,44764.18
607,NIFTY BANK,30 Mar 2021,45531.97
608,NIFTY BANK,26 Mar 2021,44783.43
609,NIFTY BANK,25 Mar 2021,44364.42
610,NIFTY BANK,24 Mar 2021,44749.91
611,NIFTY BANK,23 Mar 2021,45947.69
612,NIFTY BANK,22 Mar 2021,45166.84
613,NIFTY BANK,19 Mar 2021,45917.03
614,NIFTY BANK,18 Mar 2021,45507.36
615,NIFTY BANK,17 Mar 2021,46008.00
616,NIFTY BANK,16 Mar 2021,46781.33
617,NIFTY BANK,15 Mar 2021,47289.30
618,NIFTY BANK,12 Mar 2021,47711.47
619,NIFTY BANK,10 Mar 2021,48305.10
620,NIFTY BANK,09 Mar 2021,48207.47
621,Nifty Bank,08 Mar 2021,47414.59
622,NIFTY BANK,05 Mar 2021,47350.62
623,NIFTY BANK,04 Mar 2021,48122.62
624,NIFTY BANK,03 Mar 2021,48882.75
625,NIFTY BANK,02 Mar 2021,47608.09
626,NIFTY BANK,01 Mar 2021,47441.82
627,NIFTY BANK,26 Feb 2021,46779.99
628,NIFTY BANK,25 Feb 2021,49125.95
629,NIFTY BANK,24 Feb 2021,48996.00
630,NIFTY BANK,23 Feb 2021,47201.13
631,NIFTY BANK,22 Feb 2021,47389.68
632,NIFTY BANK,19 Feb 2021,48175.13
633,NIFTY BANK,18 Feb 2021,49177.07
634,NIFTY BANK,17 Feb 2021,49612.49
635,NIFTY BANK,16 Feb 2021,49864.45
636,NIFTY BANK,15 Feb 2021,50143.81
637,NIFTY BANK,12 Feb 2021,48534.43
638,NIFTY BANK,11 Feb 2021,48054.87
639,NIFTY BANK,10 Feb 2021,48096.50
640,NIFTY BANK,09 Feb 2021,48463.98
641,Nifty Bank,08 Feb 2021,48366.08
642,NIFTY BANK,05 Feb 2021,47923.66
643,NIFTY BANK,04 Feb 2021,47507.37
644,NIFTY BANK,03 Feb 2021,46719.26
645,NIFTY BANK,02 Feb 2021,46059.90
646,Nifty Bank,01 Feb 2021,44475.44
647,NIFTY BANK,29 Jan 2021,41083.49
648,NIFTY BANK,28 Jan 2021,40805.01
649,NIFTY BANK,27 Jan 2021,40705.88
650,NIFTY BANK,25 Jan 2021,41934.20
651,NIFTY BANK,22 Jan 2021,41892.30
652,NIFTY BANK,21 Jan 2021,43262.82
653,NIFTY BANK,20 Jan 2021,43742.42
654,NIFTY BANK,19 Jan 2021,43582.68
655,NIFTY BANK,18 Jan 2021,42758.55
656,NIFTY BANK,15 Jan 2021,43343.36
657,NIFTY BANK,14 Jan 2021,43710.18
658,NIFTY BANK,13 Jan 2021,43784.02
659,NIFTY BANK,12 Jan 2021,43467.26
660,NIFTY BANK,11 Jan 2021,43010.16
661,NIFTY BANK,08 Jan 2021,43124.76
662,NIFTY BANK,07 Jan 2021,42952.44
663,NIFTY BANK,06 Jan 2021,42739.99
664,NIFTY BANK,05 Jan 2021,42638.25
665,NIFTY BANK,04 Jan 2021,41953.04
666,NIFTY BANK,01 Jan 2021,41971.09
667,NIFTY BANK,31 Dec 2020,42022.42
668,NIFTY BANK,30 Dec 2020,42074.80
669,NIFTY BANK,29 Dec 2020,42101.00
670,NIFTY BANK,28 Dec 2020,41507.47
671,NIFTY BANK,24 Dec 2020,40863.99
672,NIFTY BANK,23 Dec 2020,40166.50
673,NIFTY BANK,22 Dec 2020,39820.65
674,NIFTY BANK,21 Dec 2020,39592.78
675,NIFTY BANK,18 Dec 2020,41283.97
676,NIFTY BANK,17 Dec 2020,41461.94
677,NIFTY BANK,16 Dec 2020,41262.14
678,NIFTY BANK,15 Dec 2020,41252.25
679,NIFTY BANK,14 Dec 2020,41325.96
680,NIFTY BANK,11 Dec 2020,41136.40
681,NIFTY BANK,10 Dec 2020,41009.36
682,NIFTY BANK,09 Dec 2020,41276.92
683,NIFTY BANK,08 Dec 2020,40675.38
684,Nifty Bank,07 Dec 2020,40607.74
685,NIFTY BANK,04 Dec 2020,40393.79
686,NIFTY BANK,03 Dec 2020,39582.45
687,NIFTY BANK,02 Dec 2020,39601.77
688,NIFTY BANK,01 Dec 2020,40078.53
689,NIFTY BANK,27 Nov 2020,39797.89
690,NIFTY BANK,26 Nov 2020,39718.22
691,NIFTY BANK,25 Nov 2020,39243.27
692,NIFTY BANK,24 Nov 2020,39970.22
693,NIFTY BANK,23 Nov 2020,39011.81
694,NIFTY BANK,20 Nov 2020,39296.48
695,NIFTY BANK,19 Nov 2020,38848.96
696,NIFTY BANK,18 Nov 2020,39987.13
697,NIFTY BANK,17 Nov 2020,39222.93
698,NIFTY BANK,14 Nov 2020,38433.95
699,NIFTY BANK,13 Nov 2020,38261.14
700,NIFTY BANK,12 Nov 2020,38009.91
701,NIFTY BANK,11 Nov 2020,38770.96
702,NIFTY BANK,10 Nov 2020,38449.68
703,NIFTY BANK,09 Nov 2020,37008.91
704,NIFTY BANK,06 Nov 2020,36020.80
705,NIFTY BANK,05 Nov 2020,35367.79
706,NIFTY BANK,04 Nov 2020,34639.96
707,NIFTY BANK,03 Nov 2020,34520.55
708,NIFTY BANK,02 Nov 2020,33458.33
709,NIFTY BANK,30 Oct 2020,32125.51
710,NIFTY BANK,29 Oct 2020,32382.35
711,NIFTY BANK,28 Oct 2020,32571.23
712,NIFTY BANK,27 Oct 2020,33292.99
713,NIFTY BANK,26 Oct 2020,32360.09
714,NIFTY BANK,23 Oct 2020,32901.62
715,NIFTY BANK,22 Oct 2020,32909.43
716,NIFTY BANK,21 Oct 2020,33112.26
717,NIFTY BANK,20 Oct 2020,32677.83
718,NIFTY BANK,19 Oct 2020,32617.26
719,NIFTY BANK,16 Oct 2020,31631.37
720,NIFTY BANK,15 Oct 2020,31011.93
721,NIFTY BANK,14 Oct 2020,32090.21
722,NIFTY BANK,13 Oct 2020,31576.18
723,NIFTY BANK,12 Oct 2020,31872.69
724,NIFTY BANK,09 Oct 2020,32052.79
725,NIFTY BANK,08 Oct 2020,31171.76
726,NIFTY BANK,07 Oct 2020,30867.28
727,Nifty Bank,06 Oct 2020,30717.92
728,NIFTY BANK,05 Oct 2020,30069.07
729,NIFTY BANK,01 Oct 2020,29901.16
730,NIFTY BANK,30 Sep 2020,28833.67
731,NIFTY BANK,29 Sep 2020,28779.20
732,NIFTY BANK,28 Sep 2020,29120.85
733,NIFTY BANK,25 Sep 2020,28202.66
734,NIFTY BANK,24 Sep 2020,27496.33
735,NIFTY BANK,23 Sep 2020,28466.27
736,NIFTY BANK,22 Sep 2020,28413.36
737,NIFTY BANK,21 Sep 2020,28719.38
738,NIFTY BANK,18 Sep 2020,29612.22
739,NIFTY BANK,17 Sep 2020,30001.05
740,NIFTY BANK,16 Sep 2020,30341.41
741,NIFTY BANK,15 Sep 2020,30196.38
742,NIFTY BANK,14 Sep 2020,29706.56
743,NIFTY BANK,11 Sep 2020,30215.56
744,NIFTY BANK,10 Sep 2020,30197.13
745,NIFTY BANK,09 Sep 2020,29929.35
746,NIFTY BANK,08 Sep 2020,30571.07
747,NIFTY BANK,07 Sep 2020,30840.74
748,NIFTY BANK,04 Sep 2020,30930.06
749,NIFTY BANK,03 Sep 2020,31628.09
750,NIFTY BANK,02 Sep 2020,32090.07
751,NIFTY BANK,01 Sep 2020,32005.99
752,NIFTY BANK,31 Aug 2020,31928.54
753,NIFTY BANK,28 Aug 2020,32962.74
754,NIFTY BANK,27 Aug 2020,31721.55
755,NIFTY BANK,26 Aug 2020,31471.34
756,NIFTY BANK,25 Aug 2020,31038.48
757,NIFTY BANK,24 Aug 2020,30690.15
758,NIFTY BANK,21 Aug 2020,29973.19
759,NIFTY BANK,20 Aug 2020,29569.74
760,NIFTY BANK,19 Aug 2020,29954.74
761,NIFTY BANK,18 Aug 2020,29799.80
762,NIFTY BANK,17 Aug 2020,29168.36
763,NIFTY BANK,14 Aug 2020,29139.53
764,NIFTY BANK,13 Aug 2020,29834.37
765,NIFTY BANK,12 Aug 2020,29925.34
766,NIFTY BANK,11 Aug 2020,29875.86
767,NIFTY BANK,10 Aug 2020,29436.39
768,NIFTY BANK,07 Aug 2020,29239.86
769,NIFTY BANK,06 Aug 2020,29090.10
770,NIFTY BANK,05 Aug 2020,28911.81
771,NIFTY BANK,04 Aug 2020,28885.66
772,NIFTY BANK,03 Aug 2020,28323.29
773,NIFTY BANK,31 Jul 2020,29086.68
774,NIFTY BANK,30 Jul 2020,29095.78
775,NIFTY BANK,29 Jul 2020,29673.41
776,NIFTY BANK,28 Jul 2020,29711.91
777,NIFTY BANK,27 Jul 2020,29367.16
778,NIFTY BANK,24 Jul 2020,30460.34
779,NIFTY BANK,23 Jul 2020,31027.38
780,NIFTY BANK,22 Jul 2020,30756.81
781,NIFTY BANK,21 Jul 2020,30621.55
782,NIFTY BANK,20 Jul 2020,30003.10
783,NIFTY BANK,17 Jul 2020,29525.88
784,NIFTY BANK,16 Jul 2020,29028.99
785,NIFTY BANK,15 Jul 2020,28684.36
786,NIFTY BANK,14 Jul 2020,28753.50
787,NIFTY BANK,13 Jul 2020,29690.42
788,NIFTY BANK,10 Jul 2020,30106.02
789,NIFTY BANK,09 Jul 2020,30789.89
790,NIFTY BANK,08 Jul 2020,30356.29
791,NIFTY BANK,07 Jul 2020,30414.61
792,NIFTY BANK,06 Jul 2020,29837.89
793,NIFTY BANK,03 Jul 2020,29372.06
794,NIFTY BANK,02 Jul 2020,29507.60
795,NIFTY BANK,01 Jul 2020,29540.35
796,NIFTY BANK,30 Jun 2020,28723.92
797,NIFTY BANK,29 Jun 2020,28708.93
798,NIFTY BANK,26 Jun 2020,29022.14
799,NIFTY BANK,25 Jun 2020,28906.70
800,NIFTY BANK,24 Jun 2020,28800.06
801,NIFTY BANK,23 Jun 2020,29926.51
802,NIFTY BANK,22 Jun 2020,29178.46
803,NIFTY BANK,19 Jun 2020,28680.80
804,NIFTY BANK,18 Jun 2020,28167.63
805,NIFTY BANK,17 Jun 2020,27153.46
806,NIFTY BANK,16 Jun 2020,27281.07
807,NIFTY BANK,15 Jun 2020,26765.21
808,NIFTY BANK,12 Jun 2020,27762.06
809,NIFTY BANK,11 Jun 2020,27588.09
810,NIFTY BANK,10 Jun 2020,28360.91
811,NIFTY BANK,09 Jun 2020,27856.58
812,NIFTY BANK,08 Jun 2020,28478.21
813,NIFTY BANK,05 Jun 2020,28272.77
814,NIFTY BANK,04 Jun 2020,27407.06
815,NIFTY BANK,03 Jun 2020,28146.69
816,NIFTY BANK,02 Jun 2020,27594.92
817,NIFTY BANK,01 Jun 2020,26828.36
818,NIFTY BANK,29 May 2020,25937.69
819,NIFTY BANK,28 May 2020,25766.40
820,NIFTY BANK,27 May 2020,25149.10
821,NIFTY BANK,26 May 2020,23441.81
822,NIFTY BANK,22 May 2020,23224.82
823,NIFTY BANK,21 May 2020,23837.95
824,NIFTY BANK,20 May 2020,23979.21
825,NIFTY BANK,19 May 2020,23503.47
826,NIFTY BANK,18 May 2020,23620.34
827,NIFTY BANK,15 May 2020,25314.93
828,NIFTY BANK,14 May 2020,25630.23
829,NIFTY BANK,13 May 2020,26391.56
830,NIFTY BANK,12 May 2020,25353.81
831,NIFTY BANK,11 May 2020,25471.58
832,NIFTY BANK,08 May 2020,26012.51
833,NIFTY BANK,07 May 2020,26199.18
834,NIFTY BANK,06 May 2020,26471.72
835,NIFTY BANK,05 May 2020,25903.42
836,NIFTY BANK,04 May 2020,26537.85
837,NIFTY BANK,30 Apr 2020,28944.82
838,NIFTY BANK,29 Apr 2020,28347.62
839,NIFTY BANK,28 Apr 2020,27784.32
840,NIFTY BANK,27 Apr 2020,26991.30
841,NIFTY BANK,24 Apr 2020,26326.67
842,NIFTY BANK,23 Apr 2020,27242.40
843,NIFTY BANK,22 Apr 2020,26481.51
844,NIFTY BANK,21 Apr 2020,26088.34
845,NIFTY BANK,20 Apr 2020,27584.78
846,NIFTY BANK,17 Apr 2020,27798.19
847,NIFTY BANK,16 Apr 2020,26075.76
848,NIFTY BANK,15 Apr 2020,25614.84
849,NIFTY BANK,13 Apr 2020,26194.04
850,NIFTY BANK,09 Apr 2020,26766.12
851,NIFTY BANK,08 Apr 2020,25466.14
852,NIFTY BANK,07 Apr 2020,25622.16
853,NIFTY BANK,03 Apr 2020,23185.02
854,NIFTY BANK,01 Apr 2020,24474.09
855,NIFTY BANK,31 Mar 2020,25731.71
856,NIFTY BANK,30 Mar 2020,25245.69
857,NIFTY BANK,27 Mar 2020,26840.57
858,NIFTY BANK,26 Mar 2020,26363.28
859,NIFTY BANK,25 Mar 2020,24840.64
860,NIFTY BANK,24 Mar 2020,22994.11
861,NIFTY BANK,23 Mar 2020,22739.20
862,NIFTY BANK,20 Mar 2020,27305.49
863,NIFTY BANK,19 Mar 2020,26990.88
864,NIFTY BANK,18 Mar 2020,27658.42
865,NIFTY BANK,17 Mar 2020,29775.05
866,NIFTY BANK,16 Mar 2020,31046.43
867,NIFTY BANK,13 Mar 2020,33822.07
868,NIFTY BANK,12 Mar 2020,32215.62
869,NIFTY BANK,11 Mar 2020,35597.85
870,NIFTY BANK,09 Mar 2020,35563.97
871,NIFTY BANK,06 Mar 2020,37363.32
872,NIFTY BANK,05 Mar 2020,38725.92
873,NIFTY BANK,04 Mar 2020,38508.65
874,NIFTY BANK,03 Mar 2020,39212.02
875,NIFTY BANK,02 Mar 2020,38797.24
876,NIFTY BANK,28 Feb 2020,39171.84
877,NIFTY BANK,27 Feb 2020,40569.34
878,NIFTY BANK,26 Feb 2020,40730.37
879,NIFTY BANK,25 Feb 2020,40899.54
880,NIFTY BANK,24 Feb 2020,40929.62
881,NIFTY BANK,20 Feb 2020,41585.16
882,NIFTY BANK,19 Feb 2020,41444.52
883,NIFTY BANK,18 Feb 2020,41073.96
884,NIFTY BANK,17 Feb 2020,41232.84
885,NIFTY BANK,14 Feb 2020,41439.94
886,NIFTY BANK,13 Feb 2020,41971.37
887,NIFTY BANK,12 Feb 2020,42324.38
888,NIFTY BANK,11 Feb 2020,42065.96
889,NIFTY BANK,10 Feb 2020,41740.12
890,NIFTY BANK,07 Feb 2020,41933.36
891,NIFTY BANK,06 Feb 2020,42070.54
892,NIFTY BANK,05 Feb 2020,41664.55
893,NIFTY BANK,04 Feb 2020,41240.86
894,NIFTY BANK,03 Feb 2020,40349.28
895,NIFTY BANK,01 Feb 2020,40077.31
896,NIFTY BANK,31 Jan 2020,41438.34
897,NIFTY BANK,30 Jan 2020,41188.09
898,NIFTY BANK,29 Jan 2020,41496.61
899,NIFTY BANK,28 Jan 2020,41341.27
900,NIFTY BANK,27 Jan 2020,41443.41
901,NIFTY BANK,24 Jan 2020,41986.81
902,NIFTY BANK,23 Jan 2020,41667.40
903,NIFTY BANK,22 Jan 2020,41260.70
904,NIFTY BANK,21 Jan 2020,41591.43
905,NIFTY BANK,20 Jan 2020,41770.32
906,NIFTY BANK,17 Jan 2020,42455.76
907,NIFTY BANK,16 Jan 2020,42809.54
908,NIFTY BANK,15 Jan 2020,42770.55
909,NIFTY BANK,14 Jan 2020,43102.18
910,NIFTY BANK,13 Jan 2020,43244.65
911,NIFTY BANK,10 Jan 2020,43136.80
912,NIFTY BANK,09 Jan 2020,43130.03
913,NIFTY BANK,08 Jan 2020,42164.09
914,NIFTY BANK,07 Jan 2020,42198.72
915,NIFTY BANK,06 Jan 2020,41980.63
916,NIFTY BANK,03 Jan 2020,43098.94
917,NIFTY BANK,02 Jan 2020,43602.41
918,NIFTY BANK,01 Jan 2020,43144.14
919,NIFTY BANK,31 Dec 2019,43223.11
920,NIFTY BANK,30 Dec 2019,43482.81
921,NIFTY BANK,27 Dec 2019,43560.05
922,NIFTY BANK,26 Dec 2019,43002.77
923,NIFTY BANK,24 Dec 2019,43383.16
924,NIFTY BANK,23 Dec 2019,43462.09
925,NIFTY BANK,20 Dec 2019,43523.24
926,NIFTY BANK,19 Dec 2019,43330.38
927,NIFTY BANK,18 Dec 2019,43334.13
928,Nifty Bank,17 Dec 2019,43194.34
929,NIFTY BANK,16 Dec 2019,42971.19
930,NIFTY BANK,13 Dec 2019,43025.06
931,NIFTY BANK,12 Dec 2019,42556.28
932,Nifty Bank,11 Dec 2019,42006.98
933,Nifty Bank,10 Dec 2019,41877.43
934,Nifty Bank,09 Dec 2019,42087.51
935,Nifty Bank,06 Dec 2019,42120.98
936,Nifty Bank,05 Dec 2019,42620.09
937,Nifty Bank,04 Dec 2019,42978.07
938,Nifty Bank,03 Dec 2019,42486.27
939,NIFTY BANK,02 Dec 2019,42833.09
940,NIFTY BANK,29 Nov 2019,42933.44
941,NIFTY BANK,28 Nov 2019,43171.11
942,NIFTY BANK,27 Nov 2019,42839.19
943,NIFTY BANK,26 Nov 2019,42627.33
944,NIFTY BANK,25 Nov 2019,42409.05
945,NIFTY BANK,22 Nov 2019,41811.91
946,NIFTY BANK,21 Nov 2019,42132.23
947,NIFTY BANK,20 Nov 2019,42137.48
948,NIFTY BANK,19 Nov 2019,41979.42
949,NIFTY BANK,18 Nov 2019,41651.33
950,NIFTY BANK,15 Nov 2019,41673.23
951,NIFTY BANK,14 Nov 2019,41325.91
952,NIFTY BANK,13 Nov 2019,41045.82
953,NIFTY BANK,11 Nov 2019,41817.21
954,NIFTY BANK,08 Nov 2019,41325.15
955,NIFTY BANK,07 Nov 2019,41168.93
956,NIFTY BANK,06 Nov 2019,41137.30
957,NIFTY BANK,05 Nov 2019,40613.50
958,Nifty Bank,04 Nov 2019,40765.67
959,Nifty Bank,01 Nov 2019,40762.23
960,NIFTY BANK,31 Oct 2019,40407.03
961,NIFTY BANK,30 Oct 2019,40301.24
962,NIFTY BANK,29 Oct 2019,40147.40
963,NIFTY BANK,27 Oct 2019,39667.96
964,NIFTY BANK,25 Oct 2019,39506.19
965,NIFTY BANK,24 Oct 2019,39119.14
966,NIFTY BANK,23 Oct 2019,39591.75
967,NIFTY BANK,22 Oct 2019,39526.62
968,NIFTY BANK,18 Oct 2019,39135.68
969,NIFTY BANK,17 Oct 2019,38959.91
970,NIFTY BANK,16 Oct 2019,38354.23
971,NIFTY BANK,15 Oct 2019,38376.19
972,NIFTY BANK,14 Oct 2019,37874.67
973,NIFTY BANK,11 Oct 2019,37687.27
974,NIFTY BANK,10 Oct 2019,37648.20
975,NIFTY BANK,09 Oct 2019,38686.25
976,NIFTY BANK,07 Oct 2019,37317.73
977,NIFTY BANK,04 Oct 2019,37269.74
978,NIFTY BANK,03 Oct 2019,38186.67
979,NIFTY BANK,01 Oct 2019,38605.15
980,NIFTY BANK,30 Sep 2019,39112.73
981,NIFTY BANK,27 Sep 2019,40152.25
982,NIFTY BANK,26 Sep 2019,40321.53
983,NIFTY BANK,25 Sep 2019,39761.68
984,NIFTY BANK,24 Sep 2019,40564.11
985,Nifty Bank,23 Sep 2019,41078.97
986,Nifty Bank,20 Sep 2019,38949.25
987,NIFTY BANK,19 Sep 2019,35960.53
988,NIFTY BANK,18 Sep 2019,36518.24
989,NIFTY BANK,17 Sep 2019,36463.27
990,NIFTY BANK,16 Sep 2019,37435.25
991,NIFTY BANK,13 Sep 2019,37762.86
992,NIFTY BANK,12 Sep 2019,37386.21
993,NIFTY BANK,11 Sep 2019,37329.34
994,NIFTY BANK,09 Sep 2019,36964.44
995,NIFTY BANK,06 Sep 2019,36619.37
996,NIFTY BANK,05 Sep 2019,36178.32
997,NIFTY BANK,04 Sep 2019,36452.63
998,NIFTY BANK,03 Sep 2019,36049.90
999,NIFTY BANK,30 Aug 2019,36861.20
1000,NIFTY BANK,29 Aug 2019,36696.35
1001,NIFTY BANK,28 Aug 2019,37367.15
1002,NIFTY BANK,27 Aug 2019,37799.65
1003,NIFTY BANK,26 Aug 2019,37564.77
1004,NIFTY BANK,23 Aug 2019,36230.66
1005,NIFTY BANK,22 Aug 2019,36332.14
1006,NIFTY BANK,21 Aug 2019,37252.59
1007,NIFTY BANK,20 Aug 2019,37606.56
1008,NIFTY BANK,19 Aug 2019,37880.24
1009,NIFTY BANK,16 Aug 2019,37921.75
1010,NIFTY BANK,14 Aug 2019,37655.96
1011,NIFTY BANK,13 Aug 2019,37266.07
1012,NIFTY BANK,09 Aug 2019,38210.61
1013,NIFTY BANK,08 Aug 2019,37778.59
1014,NIFTY BANK,07 Aug 2019,37216.74
1015,NIFTY BANK,06 Aug 2019,37646.72
1016,NIFTY BANK,05 Aug 2019,37144.15
1017,NIFTY BANK,02 Aug 2019,37892.34
1018,NIFTY BANK,01 Aug 2019,38110.37
1019,NIFTY BANK,31 Jul 2019,38766.21
1020,NIFTY BANK,30 Jul 2019,38652.95
1021,NIFTY BANK,29 Jul 2019,39329.98
1022,NIFTY BANK,26 Jul 2019,39369.41
1023,NIFTY BANK,25 Jul 2019,38990.53
1024,NIFTY BANK,24 Jul 2019,38868.57
1025,NIFTY BANK,23 Jul 2019,39104.68
1026,NIFTY BANK,22 Jul 2019,39315.25
1027,NIFTY BANK,19 Jul 2019,39949.26
1028,NIFTY BANK,18 Jul 2019,40835.25
1029,NIFTY BANK,17 Jul 2019,41244.41
1030,NIFTY BANK,16 Jul 2019,41014.43
1031,NIFTY BANK,15 Jul 2019,40846.89
1032,NIFTY BANK,12 Jul 2019,41055.51
1033,NIFTY BANK,11 Jul 2019,41207.05
1034,NIFTY BANK,10 Jul 2019,40946.19
1035,NIFTY BANK,09 Jul 2019,41009.30
1036,NIFTY BANK,08 Jul 2019,41055.86
1037,NIFTY BANK,05 Jul 2019,42225.62
1038,NIFTY BANK,04 Jul 2019,42220.30
1039,NIFTY BANK,03 Jul 2019,42093.45
1040,NIFTY BANK,02 Jul 2019,41960.69
1041,NIFTY BANK,01 Jul 2019,42079.90
1042,NIFTY BANK,28 Jun 2019,41718.14
1043,NIFTY BANK,27 Jun 2019,41938.48
1044,NIFTY BANK,26 Jun 2019,41794.77
1045,NIFTY BANK,25 Jun 2019,41371.95
1046,NIFTY BANK,24 Jun 2019,41043.30
1047,NIFTY BANK,21 Jun 2019,41078.60
1048,NIFTY BANK,20 Jun 2019,41283.44
1049,NIFTY BANK,19 Jun 2019,40636.81
1050,NIFTY BANK,18 Jun 2019,40621.97
1051,NIFTY BANK,17 Jun 2019,40517.95
1052,NIFTY BANK,14 Jun 2019,40974.48
1053,NIFTY BANK,13 Jun 2019,41458.63
1054,NIFTY BANK,12 Jun 2019,41444.67
1055,NIFTY BANK,11 Jun 2019,41845.90
1056,NIFTY BANK,10 Jun 2019,41536.10
1057,NIFTY BANK,07 Jun 2019,41579.68
1058,NIFTY BANK,06 Jun 2019,41299.78
1059,NIFTY BANK,04 Jun 2019,42278.98
1060,NIFTY BANK,03 Jun 2019,42365.48
1061,NIFTY BANK,31 May 2019,41981.65
1062,NIFTY BANK,30 May 2019,42198.01
1063,NIFTY BANK,29 May 2019,41874.79
1064,NIFTY BANK,28 May 2019,42279.32
1065,NIFTY BANK,27 May 2019,42345.90
1066,NIFTY BANK,24 May 2019,41763.75
1067,NIFTY BANK,23 May 2019,40688.70
1068,NIFTY BANK,22 May 2019,40846.15
1069,NIFTY BANK,21 May 2019,40553.96
1070,NIFTY BANK,20 May 2019,41157.82
1071,NIFTY BANK,17 May 2019,39405.54
1072,NIFTY BANK,16 May 2019,38609.61
1073,NIFTY BANK,15 May 2019,38290.07
1074,NIFTY BANK,14 May 2019,38574.68
1075,NIFTY BANK,13 May 2019,38348.23
1076,NIFTY BANK,10 May 2019,38857.45
1077,NIFTY BANK,09 May 2019,38648.81
1078,NIFTY BANK,08 May 2019,38795.78
1079,NIFTY BANK,07 May 2019,39188.89
1080,NIFTY BANK,06 May 2019,39630.79
1081,NIFTY BANK,03 May 2019,40079.92
1082,NIFTY BANK,02 May 2019,39751.39
1083,NIFTY BANK,30 Apr 2019,39826.57
1084,NIFTY BANK,26 Apr 2019,40159.38
1085,NIFTY BANK,25 Apr 2019,39554.35
1086,NIFTY BANK,24 Apr 2019,39955.06
1087,NIFTY BANK,23 Apr 2019,39445.08
1088,NIFTY BANK,22 Apr 2019,39723.77
1089,NIFTY BANK,18 Apr 2019,40440.24
1090,NIFTY BANK,16 Apr 2019,40852.25
1091,NIFTY BANK,15 Apr 2019,40280.78
1092,NIFTY BANK,12 Apr 2019,40059.10
1093,NIFTY BANK,11 Apr 2019,39855.10
1094,NIFTY BANK,10 Apr 2019,39878.39
1095,NIFTY BANK,09 Apr 2019,40293.60
1096,NIFTY BANK,08 Apr 2019,39934.30
1097,NIFTY BANK,05 Apr 2019,40254.58
1098,NIFTY BANK,04 Apr 2019,40014.03
1099,NIFTY BANK,03 Apr 2019,40266.13
1100,NIFTY BANK,02 Apr 2019,40615.31
1101,NIFTY BANK,01 Apr 2019,40578.16
1102,NIFTY BANK,29 Mar 2019,40712.39
1103,NIFTY BANK,28 Mar 2019,40703.99
1104,NIFTY BANK,27 Mar 2019,40167.76
1105,NIFTY BANK,26 Mar 2019,39983.58
1106,NIFTY BANK,25 Mar 2019,39179.49
1107,NIFTY BANK,22 Mar 2019,39582.65
1108,NIFTY BANK,20 Mar 2019,39916.75
1109,NIFTY BANK,19 Mar 2019,39830.68
1110,NIFTY BANK,18 Mar 2019,39600.84
1111,NIFTY BANK,15 Mar 2019,39313.64
1112,NIFTY BANK,14 Mar 2019,38700.33
1113,NIFTY BANK,13 Mar 2019,38648.41
1114,NIFTY BANK,12 Mar 2019,38058.90
1115,NIFTY BANK,11 Mar 2019,37420.61
1116,NIFTY BANK,08 Mar 2019,37146.50
1117,NIFTY BANK,07 Mar 2019,37150.23
1118,NIFTY BANK,06 Mar 2019,36964.32
1119,NIFTY BANK,05 Mar 2019,36868.53
1120,NIFTY BANK,01 Mar 2019,36185.88
1121,NIFTY BANK,28 Feb 2019,35846.05
1122,NIFTY BANK,27 Feb 2019,35858.64
